pat1,pat2,features (n),similarity
SRI-61581684,SRI-36274494,5,0.011612027142299093
SRI-61581684,SRI-36274494,10,0.013446549792869323
SRI-61581684,SRI-36274494,15,0.017463300000295088
SRI-61581684,SRI-36274494,20,0.01672031600645984
SRI-61581684,SRI-36274494,25,0.017387480808135302
SRI-61581684,SRI-36274494,30,0.01925963227969588
SRI-61581684,SRI-36274494,40,0.022586678199762154
SRI-61581684,SRI-36274494,50,0.0250946072886312
SRI-61581684,SRI-36274494,60,0.028261144783239094
SRI-61581684,SRI-36274494,80,0.03620563350687705
SRI-61581684,SRI-36274494,100,0.043114211171250416
SRI-61581684,SRI-36274494,110,0.04751705561448249
SRI-61581684,SRI-80254102,5,0.010941351425586285
SRI-61581684,SRI-80254102,10,0.019773574766942893
SRI-61581684,SRI-80254102,15,0.024045897299176316
SRI-61581684,SRI-80254102,20,0.02348438228487908
SRI-61581684,SRI-80254102,25,0.02626877947742363
SRI-61581684,SRI-80254102,30,0.028212854486298587
SRI-61581684,SRI-80254102,40,0.029304307467358175
SRI-61581684,SRI-80254102,50,0.031367116433804694
SRI-61581684,SRI-80254102,60,0.03607642286611203
SRI-61581684,SRI-80254102,80,0.046068314455472624
SRI-61581684,SRI-80254102,100,0.05351792093384946
SRI-61581684,SRI-80254102,110,0.062435065295760095
SRI-61581684,SRI-81490281,5,0.012001479761052864
SRI-61581684,SRI-81490281,10,0.019136478063716045
SRI-61581684,SRI-81490281,15,0.01931212909680443
SRI-61581684,SRI-81490281,20,0.02353762457157909
SRI-61581684,SRI-81490281,25,0.024121194012177605
SRI-61581684,SRI-81490281,30,0.02293216999394423
SRI-61581684,SRI-81490281,40,0.026111183811627366
SRI-61581684,SRI-81490281,50,0.029218480977889403
SRI-61581684,SRI-81490281,60,0.032739679171200256
SRI-61581684,SRI-81490281,80,0.043581961578072814
SRI-61581684,SRI-81490281,100,0.05255323704034653
SRI-61581684,SRI-81490281,110,0.05808722368585719
SRI-61581684,SRI-83223481,5,0.012799893149701147
SRI-61581684,SRI-83223481,10,0.01521437764733179
SRI-61581684,SRI-83223481,15,0.02174328964181443
SRI-61581684,SRI-83223481,20,0.025339346875158618
SRI-61581684,SRI-83223481,25,0.026181494338229284
SRI-61581684,SRI-83223481,30,0.029039286662145107
SRI-61581684,SRI-83223481,40,0.03152553842957524
SRI-61581684,SRI-83223481,50,0.039558954069592527
SRI-61581684,SRI-83223481,60,0.04567247193705111
SRI-61581684,SRI-83223481,80,0.05480129763670745
SRI-61581684,SRI-83223481,100,0.064039955525892
SRI-61581684,SRI-83223481,110,0.06982538395743136
SRI-61581684,SRI-13856294,5,0.013076575621185405
SRI-61581684,SRI-13856294,10,0.014946493982575425
SRI-61581684,SRI-13856294,15,0.01940555916656991
SRI-61581684,SRI-13856294,20,0.018956057268770636
SRI-61581684,SRI-13856294,25,0.020675784703151203
SRI-61581684,SRI-13856294,30,0.024312030100562827
SRI-61581684,SRI-13856294,40,0.026821484700260023
SRI-61581684,SRI-13856294,50,0.028846393354262104
SRI-61581684,SRI-13856294,60,0.03403899772238208
SRI-61581684,SRI-13856294,80,0.04511303197333262
SRI-61581684,SRI-13856294,100,0.05279319778669055
SRI-61581684,SRI-13856294,110,0.057903157677863464
SRI-61581684,SRI-52623367,5,0.014487868214956836
SRI-61581684,SRI-52623367,10,0.015469544516299555
SRI-61581684,SRI-52623367,15,0.019079933650906062
SRI-61581684,SRI-52623367,20,0.01774079278545126
SRI-61581684,SRI-52623367,25,0.019424281702122424
SRI-61581684,SRI-52623367,30,0.021126796664618818
SRI-61581684,SRI-52623367,40,0.022470122744882755
SRI-61581684,SRI-52623367,50,0.025267960884520782
SRI-61581684,SRI-52623367,60,0.02818115711017447
SRI-61581684,SRI-52623367,80,0.039728274489265365
SRI-61581684,SRI-52623367,100,0.05007681315354841
SRI-61581684,SRI-52623367,110,0.05610492511411876
SRI-61581684,SRI-61581684,5,0.0
SRI-61581684,SRI-61581684,10,0.0
SRI-61581684,SRI-61581684,15,0.0
SRI-61581684,SRI-61581684,20,0.0
SRI-61581684,SRI-61581684,25,0.0
SRI-61581684,SRI-61581684,30,0.0
SRI-61581684,SRI-61581684,40,0.0
SRI-61581684,SRI-61581684,50,0.0
SRI-61581684,SRI-61581684,60,0.0
SRI-61581684,SRI-61581684,80,0.0
SRI-61581684,SRI-61581684,100,0.0
SRI-61581684,SRI-61581684,110,0.0
SRI-61581684,SRI-03083799,5,0.013408104489773068
SRI-61581684,SRI-03083799,10,0.013330022555669768
SRI-61581684,SRI-03083799,15,0.01776871069304875
SRI-61581684,SRI-03083799,20,0.018485214693900767
SRI-61581684,SRI-03083799,25,0.02113301399469577
SRI-61581684,SRI-03083799,30,0.021070036571076513
SRI-61581684,SRI-03083799,40,0.024263986399200528
SRI-61581684,SRI-03083799,50,0.024924602375401898
SRI-61581684,SRI-03083799,60,0.030171075041102304
SRI-61581684,SRI-03083799,80,0.04088165759523509
SRI-61581684,SRI-03083799,100,0.05194758632807563
SRI-61581684,SRI-03083799,110,0.05517334130610773
SRI-61581684,SRI-47551686,5,0.017227625489918595
SRI-61581684,SRI-47551686,10,0.017134142342085885
SRI-61581684,SRI-47551686,15,0.01811949486839739
SRI-61581684,SRI-47551686,20,0.01738414942921304
SRI-61581684,SRI-47551686,25,0.019074203625749075
SRI-61581684,SRI-47551686,30,0.01987178501113047
SRI-61581684,SRI-47551686,40,0.023458772873622875
SRI-61581684,SRI-47551686,50,0.0251718568930513
SRI-61581684,SRI-47551686,60,0.02861426242659343
SRI-61581684,SRI-47551686,80,0.03668706209768159
SRI-61581684,SRI-47551686,100,0.04627536756024885
SRI-61581684,SRI-47551686,110,0.04751078894440574
SRI-03083799,SRI-18497803,5,0.038369726935961815
SRI-03083799,SRI-18497803,10,0.04585247238157301
SRI-03083799,SRI-18497803,15,0.04790127615168565
SRI-03083799,SRI-18497803,20,0.05449368263295882
SRI-03083799,SRI-18497803,25,0.059345278158665915
SRI-03083799,SRI-18497803,30,0.06824379363929592
SRI-03083799,SRI-18497803,40,0.07652633934511704
SRI-03083799,SRI-18497803,50,0.08286055491993109
SRI-03083799,SRI-18497803,60,0.0861955800181228
SRI-03083799,SRI-18497803,80,0.08731453515305762
SRI-03083799,SRI-18497803,100,0.08773131470706459
SRI-03083799,SRI-18497803,110,0.10071527353433478
SRI-03083799,SRI-26391657,5,0.022208927012013727
SRI-03083799,SRI-26391657,10,0.018727338511906437
SRI-03083799,SRI-26391657,15,0.01899575247741886
SRI-03083799,SRI-26391657,20,0.018807403593429202
SRI-03083799,SRI-26391657,25,0.019192200242406168
SRI-03083799,SRI-26391657,30,0.019629302648120937
SRI-03083799,SRI-26391657,40,0.020760386318460982
SRI-03083799,SRI-26391657,50,0.02270209265945692
SRI-03083799,SRI-26391657,60,0.027664949017692893
SRI-03083799,SRI-26391657,80,0.034007025944905324
SRI-03083799,SRI-26391657,100,0.03803246160577691
SRI-03083799,SRI-26391657,110,0.042398660220661785
SRI-03083799,SRI-65903946,5,0.010806285167672913
SRI-03083799,SRI-65903946,10,0.015184820937345722
SRI-03083799,SRI-65903946,15,0.014624300095309939
SRI-03083799,SRI-65903946,20,0.014801913375228667
SRI-03083799,SRI-65903946,25,0.015336399369035247
SRI-03083799,SRI-65903946,30,0.018345643073995384
SRI-03083799,SRI-65903946,40,0.020830762548959474
SRI-03083799,SRI-65903946,50,0.02435924847061782
SRI-03083799,SRI-65903946,60,0.026190450405181587
SRI-03083799,SRI-65903946,80,0.03155820560691397
SRI-03083799,SRI-65903946,100,0.037468251011911306
SRI-03083799,SRI-65903946,110,0.040424168452707764
SRI-03083799,SRI-57018043,5,0.010786827545950737
SRI-03083799,SRI-57018043,10,0.015208448143513653
SRI-03083799,SRI-57018043,15,0.017158083520136154
SRI-03083799,SRI-57018043,20,0.01603632694952296
SRI-03083799,SRI-57018043,25,0.018614035470986442
SRI-03083799,SRI-57018043,30,0.02020550795064328
SRI-03083799,SRI-57018043,40,0.02385459419599085
SRI-03083799,SRI-57018043,50,0.025684356152857538
SRI-03083799,SRI-57018043,60,0.03214597739425533
SRI-03083799,SRI-57018043,80,0.036536692280107495
SRI-03083799,SRI-57018043,100,0.048063059811282824
SRI-03083799,SRI-57018043,110,0.054505893942498426
SRI-03083799,SRI-09637923,5,0.011726566905592874
SRI-03083799,SRI-09637923,10,0.021118054766525313
SRI-03083799,SRI-09637923,15,0.025555687830743877
SRI-03083799,SRI-09637923,20,0.02894862954464384
SRI-03083799,SRI-09637923,25,0.028563396256482732
SRI-03083799,SRI-09637923,30,0.031053511203245277
SRI-03083799,SRI-09637923,40,0.03337706586559554
SRI-03083799,SRI-09637923,50,0.037815909936905846
SRI-03083799,SRI-09637923,60,0.04234515294055676
SRI-03083799,SRI-09637923,80,0.051599750323183556
SRI-03083799,SRI-09637923,100,0.06313912050739044
SRI-03083799,SRI-09637923,110,0.07029997980978207
SRI-03083799,SRI-47051706,5,0.017739195398978967
SRI-03083799,SRI-47051706,10,0.021744595379162103
SRI-03083799,SRI-47051706,15,0.021674807964970944
SRI-03083799,SRI-47051706,20,0.020069586776206128
SRI-03083799,SRI-47051706,25,0.022133019619518825
SRI-03083799,SRI-47051706,30,0.020782950107340794
SRI-03083799,SRI-47051706,40,0.023041273128363633
SRI-03083799,SRI-47051706,50,0.0260642843702956
SRI-03083799,SRI-47051706,60,0.03096025062602829
SRI-03083799,SRI-47051706,80,0.03260881298276218
SRI-03083799,SRI-47051706,100,0.03602422154848572
SRI-03083799,SRI-47051706,110,0.0419721442204088
SRI-03083799,SRI-51877708,5,0.0159979904258142
SRI-03083799,SRI-51877708,10,0.014696158051956506
SRI-03083799,SRI-51877708,15,0.015126662018315244
SRI-03083799,SRI-51877708,20,0.017138348884838086
SRI-03083799,SRI-51877708,25,0.020845029611836718
SRI-03083799,SRI-51877708,30,0.022472403898553338
SRI-03083799,SRI-51877708,40,0.026320526968649983
SRI-03083799,SRI-51877708,50,0.03126635732574213
SRI-03083799,SRI-51877708,60,0.03400725834598359
SRI-03083799,SRI-51877708,80,0.0385649445989553
SRI-03083799,SRI-51877708,100,0.043573236860315404
SRI-03083799,SRI-51877708,110,0.04854400621808494
SRI-03083799,SRI-32501055,5,0.01994763277265535
SRI-03083799,SRI-32501055,10,0.018441213748440693
SRI-03083799,SRI-32501055,15,0.019771632970749173
SRI-03083799,SRI-32501055,20,0.020934009730020516
SRI-03083799,SRI-32501055,25,0.02251436385066438
SRI-03083799,SRI-32501055,30,0.025793746009216193
SRI-03083799,SRI-32501055,40,0.029435903471504717
SRI-03083799,SRI-32501055,50,0.03314408054791246
SRI-03083799,SRI-32501055,60,0.036986073386563546
SRI-03083799,SRI-32501055,80,0.04785760744075006
SRI-03083799,SRI-32501055,100,0.056011413071329584
SRI-03083799,SRI-32501055,110,0.06538271239508928
SRI-03083799,SRI-34707832,5,0.015762415202538897
SRI-03083799,SRI-34707832,10,0.01958098920304659
SRI-03083799,SRI-34707832,15,0.022361384370451216
SRI-03083799,SRI-34707832,20,0.01986466204948826
SRI-03083799,SRI-34707832,25,0.02122756735607897
SRI-03083799,SRI-34707832,30,0.0213198330431907
SRI-03083799,SRI-34707832,40,0.023579383156758445
SRI-03083799,SRI-34707832,50,0.026536554396254023
SRI-03083799,SRI-34707832,60,0.031866182948361486
SRI-03083799,SRI-34707832,80,0.04433738034619794
SRI-03083799,SRI-34707832,100,0.0496085905293303
SRI-03083799,SRI-34707832,110,0.05674413345703331
SRI-03083799,SRI-28317328,5,0.009330625169088289
SRI-03083799,SRI-28317328,10,0.011645500770064049
SRI-03083799,SRI-28317328,15,0.015305814807576128
SRI-03083799,SRI-28317328,20,0.017954346509703255
SRI-03083799,SRI-28317328,25,0.019579706089342584
SRI-03083799,SRI-28317328,30,0.021845282653208033
SRI-03083799,SRI-28317328,40,0.02445882377953704
SRI-03083799,SRI-28317328,50,0.030267341367079804
SRI-03083799,SRI-28317328,60,0.03281982342585224
SRI-03083799,SRI-28317328,80,0.03739858010490986
SRI-03083799,SRI-28317328,100,0.0437705793500958
SRI-03083799,SRI-28317328,110,0.04782362489047539
SRI-03083799,SRI-54024442,5,0.014849414924872698
SRI-03083799,SRI-54024442,10,0.022853705109254545
SRI-03083799,SRI-54024442,15,0.022147690124373107
SRI-03083799,SRI-54024442,20,0.02257214519085485
SRI-03083799,SRI-54024442,25,0.024165488095213693
SRI-03083799,SRI-54024442,30,0.023692671356611905
SRI-03083799,SRI-54024442,40,0.025990354293426172
SRI-03083799,SRI-54024442,50,0.029394077450788533
SRI-03083799,SRI-54024442,60,0.033528194922400355
SRI-03083799,SRI-54024442,80,0.03912392905066196
SRI-03083799,SRI-54024442,100,0.04704113399788372
SRI-03083799,SRI-54024442,110,0.050821391076705746
SRI-03083799,SRI-83452944,5,0.008599180497304584
SRI-03083799,SRI-83452944,10,0.016520022206888918
SRI-03083799,SRI-83452944,15,0.015341834988982643
SRI-03083799,SRI-83452944,20,0.018957904534075372
SRI-03083799,SRI-83452944,25,0.019154856809689588
SRI-03083799,SRI-83452944,30,0.02050850002680705
SRI-03083799,SRI-83452944,40,0.02456736863428923
SRI-03083799,SRI-83452944,50,0.0302242341001784
SRI-03083799,SRI-83452944,60,0.035484559470993056
SRI-03083799,SRI-83452944,80,0.04007944127227244
SRI-03083799,SRI-83452944,100,0.0450414074078326
SRI-03083799,SRI-83452944,110,0.04482174578880555
SRI-03083799,SRI-21251048,5,0.01978252014432821
SRI-03083799,SRI-21251048,10,0.02211305860800647
SRI-03083799,SRI-21251048,15,0.023428697766068943
SRI-03083799,SRI-21251048,20,0.02141285592395293
SRI-03083799,SRI-21251048,25,0.024606390011838567
SRI-03083799,SRI-21251048,30,0.023603422875590634
SRI-03083799,SRI-21251048,40,0.026058768970470058
SRI-03083799,SRI-21251048,50,0.027704250666828883
SRI-03083799,SRI-21251048,60,0.030564347112305924
SRI-03083799,SRI-21251048,80,0.033772393791069784
SRI-03083799,SRI-21251048,100,0.04494123661036266
SRI-03083799,SRI-21251048,110,0.049389591324504344
SRI-03083799,SRI-36274494,5,0.009526627128907799
SRI-03083799,SRI-36274494,10,0.011242143798037837
SRI-03083799,SRI-36274494,15,0.012275343651695652
SRI-03083799,SRI-36274494,20,0.011952398363019767
SRI-03083799,SRI-36274494,25,0.013586788490215211
SRI-03083799,SRI-36274494,30,0.015149573540783572
SRI-03083799,SRI-36274494,40,0.017795560687460757
SRI-03083799,SRI-36274494,50,0.020628128973206518
SRI-03083799,SRI-36274494,60,0.025482552226615277
SRI-03083799,SRI-36274494,80,0.03213434726436214
SRI-03083799,SRI-36274494,100,0.03454525379650449
SRI-03083799,SRI-36274494,110,0.038183964594059754
SRI-03083799,SRI-80254102,5,0.016294834536367528
SRI-03083799,SRI-80254102,10,0.01974728293783587
SRI-03083799,SRI-80254102,15,0.01993028229251886
SRI-03083799,SRI-80254102,20,0.02277191569926628
SRI-03083799,SRI-80254102,25,0.02512442677176786
SRI-03083799,SRI-80254102,30,0.02636814235801116
SRI-03083799,SRI-80254102,40,0.02924317791234813
SRI-03083799,SRI-80254102,50,0.03159326145316762
SRI-03083799,SRI-80254102,60,0.03739547918506727
SRI-03083799,SRI-80254102,80,0.043708514086416426
SRI-03083799,SRI-80254102,100,0.04820131819520416
SRI-03083799,SRI-80254102,110,0.053169671428302104
SRI-03083799,SRI-81490281,5,0.01326214788465412
SRI-03083799,SRI-81490281,10,0.022895233566495386
SRI-03083799,SRI-81490281,15,0.02585530292146219
SRI-03083799,SRI-81490281,20,0.025781129235686935
SRI-03083799,SRI-81490281,25,0.025889631190382012
SRI-03083799,SRI-81490281,30,0.02497629561055264
SRI-03083799,SRI-81490281,40,0.02754742732748599
SRI-03083799,SRI-81490281,50,0.029098063767869085
SRI-03083799,SRI-81490281,60,0.032207238359566986
SRI-03083799,SRI-81490281,80,0.04242835693089754
SRI-03083799,SRI-81490281,100,0.053960714412108084
SRI-03083799,SRI-81490281,110,0.05844584968529061
SRI-03083799,SRI-83223481,5,0.006302466950617784
SRI-03083799,SRI-83223481,10,0.01402907140664059
SRI-03083799,SRI-83223481,15,0.015387843616418635
SRI-03083799,SRI-83223481,20,0.017909267297786198
SRI-03083799,SRI-83223481,25,0.019056790726746403
SRI-03083799,SRI-83223481,30,0.020910168730490016
SRI-03083799,SRI-83223481,40,0.02294892593089582
SRI-03083799,SRI-83223481,50,0.029722591480014132
SRI-03083799,SRI-83223481,60,0.03504431184068057
SRI-03083799,SRI-83223481,80,0.039057623572172066
SRI-03083799,SRI-83223481,100,0.05718134246601945
SRI-03083799,SRI-83223481,110,0.061183848119492616
SRI-03083799,SRI-13856294,5,0.019829174441032913
SRI-03083799,SRI-13856294,10,0.016751550709239213
SRI-03083799,SRI-13856294,15,0.016162558609182476
SRI-03083799,SRI-13856294,20,0.01761380725861337
SRI-03083799,SRI-13856294,25,0.01795571059547708
SRI-03083799,SRI-13856294,30,0.02205152645762143
SRI-03083799,SRI-13856294,40,0.025392379857872037
SRI-03083799,SRI-13856294,50,0.02693065080675055
SRI-03083799,SRI-13856294,60,0.03509115601254915
SRI-03083799,SRI-13856294,80,0.0457787744628396
SRI-03083799,SRI-13856294,100,0.05359310137600164
SRI-03083799,SRI-13856294,110,0.06028138959331915
SRI-03083799,SRI-52623367,5,0.018509572026955724
SRI-03083799,SRI-52623367,10,0.016852127293341485
SRI-03083799,SRI-52623367,15,0.019034403758914017
SRI-03083799,SRI-52623367,20,0.019449107681530506
SRI-03083799,SRI-52623367,25,0.021285981788477223
SRI-03083799,SRI-52623367,30,0.023033352838241896
SRI-03083799,SRI-52623367,40,0.024487203738490542
SRI-03083799,SRI-52623367,50,0.027039018859499917
SRI-03083799,SRI-52623367,60,0.02908119147359688
SRI-03083799,SRI-52623367,80,0.033121859478256924
SRI-03083799,SRI-52623367,100,0.037809922537030236
SRI-03083799,SRI-52623367,110,0.04138649369681512
SRI-03083799,SRI-61581684,5,0.013408104489773068
SRI-03083799,SRI-61581684,10,0.013330022555669768
SRI-03083799,SRI-61581684,15,0.01776871069304875
SRI-03083799,SRI-61581684,20,0.018485214693900767
SRI-03083799,SRI-61581684,25,0.02113301399469577
SRI-03083799,SRI-61581684,30,0.021070036571076513
SRI-03083799,SRI-61581684,40,0.024263986399200528
SRI-03083799,SRI-61581684,50,0.024924602375401898
SRI-03083799,SRI-61581684,60,0.030171075041102304
SRI-03083799,SRI-61581684,80,0.04088165759523509
SRI-03083799,SRI-61581684,100,0.05194758632807563
SRI-03083799,SRI-61581684,110,0.05517334130610773
SRI-03083799,SRI-03083799,5,0.0
SRI-03083799,SRI-03083799,10,0.0
SRI-03083799,SRI-03083799,15,0.0
SRI-03083799,SRI-03083799,20,0.0
SRI-03083799,SRI-03083799,25,0.0
SRI-03083799,SRI-03083799,30,0.0
SRI-03083799,SRI-03083799,40,0.0
SRI-03083799,SRI-03083799,50,0.0
SRI-03083799,SRI-03083799,60,0.0
SRI-03083799,SRI-03083799,80,0.0
SRI-03083799,SRI-03083799,100,0.0
SRI-03083799,SRI-03083799,110,0.0
SRI-03083799,SRI-47551686,5,0.021635369885027882
SRI-03083799,SRI-47551686,10,0.01693509731308996
SRI-03083799,SRI-47551686,15,0.01534493415374968
SRI-03083799,SRI-47551686,20,0.01701871294193773
SRI-03083799,SRI-47551686,25,0.019541197046531168
SRI-03083799,SRI-47551686,30,0.019676567943239413
SRI-03083799,SRI-47551686,40,0.023236311596492507
SRI-03083799,SRI-47551686,50,0.024528328499005034
SRI-03083799,SRI-47551686,60,0.02613433565888016
SRI-03083799,SRI-47551686,80,0.030902116943911328
SRI-03083799,SRI-47551686,100,0.035236403432333266
SRI-03083799,SRI-47551686,110,0.036843388011714065
SRI-47551686,SRI-18497803,5,0.04282391802074374
SRI-47551686,SRI-18497803,10,0.05043943546040258
SRI-47551686,SRI-18497803,15,0.050871270490574855
SRI-47551686,SRI-18497803,20,0.053937422125577714
SRI-47551686,SRI-18497803,25,0.05578489713898944
SRI-47551686,SRI-18497803,30,0.06391808033933294
SRI-47551686,SRI-18497803,40,0.07098101058032494
SRI-47551686,SRI-18497803,50,0.07819932771616717
SRI-47551686,SRI-18497803,60,0.08161932307651826
SRI-47551686,SRI-18497803,80,0.08537047656333704
SRI-47551686,SRI-18497803,100,0.0905284224094443
SRI-47551686,SRI-18497803,110,0.10494289158883559
SRI-47551686,SRI-26391657,5,0.01980879046062388
SRI-47551686,SRI-26391657,10,0.019703916406001075
SRI-47551686,SRI-26391657,15,0.020235632346436567
SRI-47551686,SRI-26391657,20,0.02126760552294398
SRI-47551686,SRI-26391657,25,0.02181790210231751
SRI-47551686,SRI-26391657,30,0.021039285686785484
SRI-47551686,SRI-26391657,40,0.023451060489829745
SRI-47551686,SRI-26391657,50,0.026429346391495762
SRI-47551686,SRI-26391657,60,0.028595780762794485
SRI-47551686,SRI-26391657,80,0.03613437069599444
SRI-47551686,SRI-26391657,100,0.040434970616046444
SRI-47551686,SRI-26391657,110,0.043567336951458716
SRI-47551686,SRI-65903946,5,0.02576803818364719
SRI-47551686,SRI-65903946,10,0.021606838612071598
SRI-47551686,SRI-65903946,15,0.01995800930342384
SRI-47551686,SRI-65903946,20,0.02043659752305734
SRI-47551686,SRI-65903946,25,0.021420369867717143
SRI-47551686,SRI-65903946,30,0.023807577539410648
